Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
11	-16446.1	-16427.2	-18.8389	0.106381	0.110927	0.0685489	0.0875558	0.182843	0.0861643	0.130573	0.10756	0.145618	0.212517	0.101942	0.0997672	0.0924655	0.183367	0.160368	0.114037	0.0655763	0.079448	0.113192	0.0768628	0.0781272	0.0931886	0.110864	0.0272575	0.0372572	0.0269262	0.0354981	0.0146249	0.126041	0.0145962	0.000408009	0.0284799	0.00993925	0.0343547	0.0362495	0.0208512	0.0454044	0.0529342	0.00666868	0.135607	0.0279733	0.0124799	0.000703639	3.30215
12	-16432.3	-16413.7	-18.6104	0.104675	0.113936	0.0770746	0.0944212	0.177667	0.084939	0.0946019	0.0872833	0.113004	0.212517	0.107152	0.102455	0.076684	0.19977	0.142778	0.126511	0.065843	0.0915122	0.11003	0.0841273	0.0698506	0.106256	0.0984088	0.0412653	0.037161	0.0268455	0.0354981	0.0048598	0.131598	0.00619359	0.000169133	0.0291227	0.0166721	0.03579	0.0501889	0.0159194	0.0507074	0.0284366	0.0342297	0.13849	0.0317543	0.0221782	0.000715746	3.27929
13	-16245.7	-16226.5	-19.2336	0.111094	0.102337	0.0743414	0.0842506	0.152494	0.0985764	0.122025	0.0781062	0.119149	0.235103	0.0958312	0.108057	0.0909421	0.190411	0.140559	0.129615	0.0737373	0.0983163	0.0696334	0.0835112	0.103031	0.101136	0.146792	0.0399761	0.0312632	0.0484986	0.0220259	0.00486922	0.124117	0.004473	0.000167458	0.0197938	0.0282018	0.0347744	0.0306927	0.0346153	0.0532269	0.0212981	0.0494481	0.0827546	0.0547956	0.0465665	0.00100309	3.34161
14	-16222.3	-16204	-18.3729	0.10673	0.121283	0.0651824	0.0872375	0.172352	0.0991333	0.122025	0.100937	0.106639	0.21211	0.100612	0.113774	0.0734396	0.176306	0.165849	0.11244	0.0846941	0.0879061	0.0739562	0.0904957	0.0784737	0.107099	0.122043	0.0318778	0.0421317	0.0429661	0.0370698	0.00962125	0.119901	0.00642094	9.94898e-05	0.0161814	0.0191466	0.052838	0.0215213	0.0337163	0.0481383	0.0234983	0.0344074	0.0370885	0.0657052	0.0302586	0.00223406	3.25554
15	-16092.2	-16074.7	-17.5038	0.10471	0.117584	0.0760141	0.0889697	0.120841	0.0955816	0.131188	0.0875814	0.115441	0.203474	0.0893287	0.1276	0.0676945	0.168701	0.145893	0.136649	0.070919	0.0781767	0.0739562	0.0938582	0.0828898	0.104383	0.12111	0.0237747	0.0274584	0.0374237	0.0184763	0.0196869	0.0600506	0.00944696	0.000265337	0.0235481	0.0269095	0.0315494	0.0565534	0.0375735	0.0516177	0.0296645	0.0550733	0.0171499	0.0888731	0.0427842	0.00820937	3.16863
16	-16006.8	-15989.7	-17.0934	0.0896238	0.1142	0.0778997	0.0852603	0.115429	0.0875605	0.116467	0.0919636	0.120866	0.18803	0.0727383	0.112603	0.0762116	0.191889	0.17011	0.119865	0.0730649	0.0762817	0.0813997	0.0879168	0.0754748	0.126287	0.120228	0.0185673	0.0124994	0.0279515	0.0276415	0.00770248	0.056659	0.0178016	0.000636461	0.0199857	0.0199631	0.0380844	0.0633455	0.0358235	0.0640322	0.0326272	0.0440647	0.0346359	0.0579767	0.0348062	0.0414152	3.12759
17	-16000.8	-15982.8	-17.9957	0.0850765	0.128596	0.0741725	0.0855277	0.115429	0.115744	0.113604	0.113292	0.104133	0.21466	0.0824215	0.113824	0.0799789	0.179687	0.159811	0.104927	0.073658	0.107591	0.0701222	0.116495	0.0783328	0.0905223	0.135009	0.0222773	0.0187488	0.0237851	0.0258313	0.0109422	0.0469193	0.0139133	0.000461049	0.0250692	0.0303115	0.0302039	0.0515999	0.0413644	0.0498028	0.0249344	0.0624832	0.0539927	0.0556024	0.0424637	0.0444985	3.21782
18	-15949.1	-15932.5	-16.6347	0.105902	0.116997	0.0590876	0.0724349	0.107962	0.0927336	0.117402	0.0815983	0.121237	0.222283	0.0803335	0.117004	0.10143	0.179687	0.136931	0.098847	0.054295	0.0788629	0.074055	0.0940296	0.0864069	0.0983062	0.116765	0.0285004	0.0158576	0.0269216	0.0362501	0.0107338	0.0463404	0.0250606	0.000723156	0.0234696	0.0299535	0.0367154	0.0424977	0.0240647	0.0758276	0.0259635	0.0389157	0.0656732	0.0545119	0.0302816	0.0288663	3.08172
19	-15888.5	-15870.8	-17.7827	0.111986	0.122126	0.0715262	0.0861925	0.117258	0.0939542	0.12768	0.0738356	0.120748	0.215784	0.109792	0.128325	0.0863614	0.169522	0.143355	0.101471	0.0808505	0.0859212	0.0803667	0.104183	0.0749185	0.114612	0.112169	0.0260588	0.0111145	0.024426	0.0385106	0.0260264	0.0380269	0.0208294	0.000421214	0.0204749	0.0252266	0.0326713	0.0118984	0.0341206	0.0509996	0.038942	0.0527742	0.0613142	0.0749718	0.0373523	0.0374226	3.19652
20	-15875.9	-15859.2	-16.74	0.0801955	0.125352	0.075246	0.0636471	0.123569	0.0939542	0.118381	0.0779548	0.125027	0.199068	0.0859521	0.0972133	0.0791942	0.197947	0.132649	0.112428	0.0571217	0.0904403	0.0889552	0.0966401	0.0860626	0.117162	0.118987	0.0259223	0.0156279	0.0256317	0.042726	0.0284945	0.0336088	0.0278452	0.000290532	0.0125531	0.0386932	0.0381511	0.011176	0.0283427	0.0381219	0.032995	0.0415771	0.0604517	0.0610177	0.0410297	0.044852	3.09226
21	-15861.7	-15845.1	-16.6181	0.0779083	0.114224	0.0777016	0.0841427	0.12901	0.0950637	0.122191	0.0832861	0.127775	0.141023	0.0872061	0.113953	0.0886371	0.183877	0.135038	0.100004	0.0734188	0.0775987	0.0918264	0.0927674	0.06928	0.0954263	0.127263	0.0214371	0.00908465	0.0445633	0.0294324	0.10439	0.0322863	0.0139116	0.00030358	0.0227963	0.0463371	0.0317326	0.0102577	0.0336299	0.0385248	0.0223554	0.0420807	0.0485581	0.0830949	0.0347684	0.0218983	3.08007
22	-15832.7	-15815.7	-17.0186	0.102244	0.114512	0.0760178	0.0857998	0.0939336	0.0820833	0.118514	0.0928293	0.130067	0.181686	0.0996741	0.0804113	0.082851	0.170447	0.142522	0.108404	0.0636639	0.0848187	0.0715841	0.0884771	0.0718613	0.0922052	0.130004	0.018581	0.0193638	0.0268497	0.0482007	0.0819613	0.0411178	0.016941	0.00744206	0.0177359	0.0575333	0.0329719	0.0210216	0.0341965	0.0373327	0.0459638	0.0405037	0.0555862	0.0679006	0.0479661	0.0363367	3.12012
23	-15813.7	-15797.4	-16.337	0.0991086	0.0988539	0.0678983	0.0823653	0.113253	0.121777	0.13604	0.0750721	0.12335	0.153217	0.0788848	0.100674	0.0777335	0.150779	0.128783	0.0843564	0.0657787	0.0686795	0.0596184	0.0894455	0.0843542	0.119232	0.13692	0.0322663	0.0199536	0.0251686	0.0525847	0.0807897	0.0333567	0.0209346	0.0227316	0.0198171	0.0419476	0.0429301	0.0131787	0.0312262	0.00981293	0.0312869	0.0580552	0.0491937	0.0658891	0.0452249	0.0394312	3.05195
24	-15802.5	-15786.2	-16.3367	0.103613	0.102843	0.0776981	0.0744341	0.125372	0.0938873	0.133361	0.0900121	0.111056	0.154865	0.101483	0.123843	0.0841948	0.150779	0.137427	0.0886558	0.0679965	0.0888298	0.0787629	0.0783577	0.0698304	0.102295	0.129965	0.0283757	0.0301789	0.0267019	0.0389776	0.0654277	0.0188693	0.0206272	0.0345996	0.0149872	0.0411167	0.0453072	0.00704067	0.0362858	0.0181093	0.0280875	0.0484653	0.0436874	0.081515	0.0289031	0.0251007	3.05193
25	-15794	-15778.3	-15.7314	0.104506	0.102933	0.067101	0.0912586	0.104648	0.0927339	0.118145	0.0702232	0.113649	0.16392	0.0944137	0.117393	0.0847492	0.149556	0.126837	0.0914163	0.0731079	0.0999283	0.0739777	0.0754133	0.0769779	0.0895018	0.123528	0.0323637	0.0208929	0.0207337	0.036918	0.0742177	0.0227305	0.0217159	0.0223623	0.024853	0.0337663	0.0345708	0.00658046	0.0328988	0.0314531	0.0373977	0.040204	0.0458263	0.0850518	0.0345695	0.0263678	2.99139
26	-15807.7	-15790.5	-17.294	0.0876348	0.113518	0.0646803	0.0864525	0.112158	0.117778	0.159262	0.0798809	0.0969934	0.147972	0.0884805	0.108334	0.104149	0.177915	0.135002	0.104984	0.0426391	0.0919916	0.074255	0.0761576	0.0755202	0.127857	0.136868	0.0425942	0.030596	0.0212538	0.0653738	0.0902904	0.0213538	0.0238179	0.0312063	0.010133	0.0373354	0.0376026	0.00383565	0.0375166	0.0138976	0.0340472	0.0299697	0.0451019	0.0825949	0.0487523	0.0299027	3.14766
27	-15748.8	-15732.5	-16.2943	0.109982	0.118425	0.0636625	0.0681236	0.114128	0.0935235	0.13409	0.072083	0.133152	0.131886	0.0958625	0.125883	0.061923	0.138451	0.12907	0.0948469	0.0521011	0.111884	0.0979878	0.076844	0.0786403	0.123454	0.120664	0.0376172	0.0371027	0.0298516	0.0549779	0.0568089	0.0215481	0.0270212	0.0152789	0.0116202	0.0368199	0.0364497	0.00929168	0.033516	0.0166922	0.023268	0.0524752	0.0676505	0.0571594	0.0501684	0.0256977	3.04768
28	-15751.1	-15735	-16.0793	0.0979132	0.115496	0.0732437	0.0933744	0.0990522	0.093749	0.106802	0.0677926	0.112833	0.131886	0.0855292	0.131785	0.0835019	0.127997	0.114937	0.103614	0.0527588	0.0862316	0.0657659	0.0591598	0.0824158	0.0869136	0.137749	0.0368692	0.045579	0.0268586	0.0473689	0.0524801	0.0267718	0.0323583	0.0178028	0.0293184	0.0323599	0.0323322	0.0211393	0.0291514	0.0308369	0.0381627	0.0624901	0.0973024	0.0789458	0.0451954	0.0323607	3.02618
29	-15737.3	-15721.3	-15.9578	0.0979132	0.113247	0.0592497	0.0830003	0.100869	0.0962373	0.105558	0.0744965	0.112833	0.134169	0.0855292	0.113431	0.0672472	0.161262	0.141262	0.108773	0.0517182	0.0877604	0.0779386	0.0773104	0.0714169	0.108416	0.155379	0.0210445	0.0273267	0.0226821	0.0523723	0.0555472	0.0236887	0.0203022	0.0203585	0.0227754	0.0392939	0.0397161	0.023954	0.03298	0.0254022	0.0284197	0.0426039	0.0809627	0.0555016	0.0339192	0.0601656	3.01403
30	-15730.4	-15714.9	-15.5	0.0961314	0.106279	0.0719359	0.0729457	0.0929812	0.0963353	0.114778	0.0712974	0.104732	0.12875	0.0773512	0.124761	0.0588623	0.153978	0.144428	0.110534	0.0457635	0.088576	0.0837467	0.0823263	0.0709177	0.125337	0.12178	0.0307768	0.0237306	0.0167637	0.0552429	0.054948	0.0344775	0.0263709	0.0229372	0.0155968	0.0341682	0.0384816	0.0295855	0.034938	0.0210505	0.0289009	0.0359673	0.0639895	0.0769932	0.0322888	0.0465163	2.96825
31	-15742.7	-15725.2	-17.561	0.0809599	0.135587	0.0719359	0.0774563	0.117826	0.101905	0.105316	0.0940735	0.105023	0.169856	0.107756	0.134441	0.0857729	0.153978	0.128774	0.0784644	0.0786415	0.0948778	0.0921182	0.0670471	0.0709177	0.110735	0.132051	0.0279823	0.0146166	0.027682	0.0489267	0.0616483	0.0279145	0.0172322	0.0106697	0.0271523	0.0589106	0.0476059	0.0354779	0.0417982	0.0356785	0.0294704	0.0480841	0.0752152	0.0449161	0.0503531	0.0475088	3.17436
32	-15734.8	-15719.3	-15.5256	0.0855289	0.100207	0.0844434	0.0954488	0.100822	0.0836517	0.109735	0.0723098	0.0992659	0.150453	0.0958903	0.0949105	0.0725919	0.168703	0.137966	0.113922	0.0637453	0.0841925	0.0672958	0.084814	0.109968	0.111656	0.0957324	0.0206083	0.0243576	0.0306088	0.0455456	0.0537656	0.0153858	0.0158148	0.0236752	0.0178241	0.038813	0.0514834	0.0225924	0.0321825	0.023022	0.0322999	0.0492998	0.0725626	0.0581979	0.0301653	0.0293579	2.97082
33	-15726.7	-15710.5	-16.1863	0.0723567	0.0996656	0.0886888	0.0705865	0.120154	0.0890999	0.115504	0.0819643	0.106491	0.137897	0.0884079	0.122431	0.0827093	0.13926	0.124245	0.096719	0.055869	0.0928562	0.0744538	0.0812106	0.0772011	0.120476	0.120326	0.0262991	0.029765	0.0329224	0.0532557	0.0606393	0.0335025	0.0224584	0.0145632	0.0268211	0.0330241	0.0326806	0.0312959	0.0348293	0.0307881	0.0235255	0.0526892	0.0837099	0.0760242	0.0478606	0.0316603	3.03689
34	-15735.1	-15719	-16.1267	0.0958375	0.123837	0.0708301	0.0733242	0.104464	0.112485	0.121166	0.0884711	0.115714	0.139306	0.0829091	0.117354	0.0911688	0.157356	0.136717	0.0751375	0.0600916	0.09845	0.0797707	0.11232	0.0780804	0.120405	0.120326	0.0194219	0.025287	0.0140038	0.0403029	0.0550095	0.0268392	0.017895	0.010651	0.0124508	0.0466862	0.0242757	0.030188	0.0393314	0.025194	0.0207029	0.0476683	0.072866	0.0585931	0.029366	0.0386729	3.03093
35	-15731.5	-15714.7	-16.7493	0.110955	0.107898	0.0808211	0.076813	0.104253	0.0945731	0.121166	0.0602262	0.126547	0.139306	0.114656	0.121737	0.0701131	0.186801	0.149794	0.0873852	0.0568319	0.105832	0.0827839	0.0787614	0.0713797	0.113664	0.119088	0.036801	0.0291072	0.0157202	0.0509702	0.0697748	0.0166822	0.00944384	0.0122456	0.0177547	0.0339961	0.0367771	0.0277102	0.0517998	0.0163107	0.0269547	0.050512	0.0808857	0.0541712	0.0400588	0.0341232	3.09319
36	-15731.2	-15715	-16.1578	0.101492	0.119559	0.0775123	0.0678809	0.128662	0.0898234	0.103701	0.0875829	0.115926	0.132944	0.0876801	0.122855	0.0938827	0.152737	0.12517	0.0908912	0.0626969	0.113943	0.0735485	0.0852467	0.0756725	0.0901821	0.116588	0.0263408	0.0281809	0.0229935	0.0580558	0.0568595	0.0233724	0.0224169	0.0243553	0.0123534	0.0398249	0.0247433	0.02405	0.0401851	0.013752	0.0443173	0.0445221	0.0802496	0.0496942	0.037417	0.0441704	3.03403
37	-15731.1	-15715.2	-15.9618	0.0784542	0.109999	0.0874487	0.0882435	0.115371	0.0862069	0.103701	0.0638085	0.121018	0.146584	0.0753394	0.139334	0.0821969	0.177213	0.134661	0.0899248	0.042792	0.0981054	0.0640238	0.0744055	0.0830413	0.117825	0.116588	0.0265648	0.0256716	0.028475	0.0668157	0.0559394	0.0239026	0.00794672	0.0171256	0.0191812	0.0415525	0.0484122	0.0337163	0.0273274	0.0118597	0.0272577	0.0420431	0.07845	0.0544306	0.0492353	0.03224	3.01443
38	-15727.6	-15711.4	-16.2732	0.103738	0.11839	0.0923965	0.0849386	0.108173	0.0980675	0.125943	0.056916	0.113585	0.146584	0.0687634	0.133765	0.0826287	0.161492	0.106817	0.0915107	0.0643689	0.0852805	0.0769807	0.0890676	0.0943461	0.108735	0.123186	0.0259809	0.0259517	0.0215149	0.0499247	0.0620025	0.0365029	0.0221153	0.0152539	0.0259394	0.0437323	0.0404588	0.0251525	0.0366362	0.0203401	0.0382484	0.0374312	0.0751615	0.046949	0.0378471	0.0227544	3.04557
39	-15730.5	-15715	-15.5483	0.0820427	0.125259	0.0736256	0.0689419	0.0986718	0.0965503	0.115334	0.0603403	0.113218	0.153577	0.0912949	0.102184	0.0912769	0.13453	0.125417	0.10744	0.0568073	0.0821881	0.0824339	0.0819659	0.078627	0.116295	0.113564	0.0239909	0.0205981	0.0218148	0.051694	0.0765945	0.0353334	0.0165968	0.0223613	0.0295914	0.0277117	0.0289451	0.0241925	0.0264763	0.0206891	0.0419827	0.0443086	0.0620767	0.062804	0.0497401	0.0339978	2.97308
40	-15725.7	-15708.6	-17.0661	0.0917856	0.103966	0.0836902	0.083625	0.105398	0.0967683	0.134201	0.0641672	0.113962	0.153577	0.0796301	0.147988	0.0803201	0.187817	0.13172	0.0900127	0.0543283	0.106331	0.077844	0.0819659	0.086621	0.123969	0.148798	0.0235669	0.016215	0.0204837	0.0615168	0.072523	0.0180725	0.0293747	0.0137487	0.0285406	0.0324727	0.0327805	0.022889	0.0280403	0.0169692	0.0419621	0.0448834	0.0815378	0.0499471	0.0383899	0.0224684	3.12487
41	-15724.5	-15709.3	-15.2108	0.11414	0.0956828	0.0971189	0.083625	0.105398	0.0850229	0.110842	0.0717815	0.104654	0.106612	0.0963116	0.119703	0.0873846	0.156394	0.138515	0.0995612	0.0540189	0.0939494	0.0748926	0.0782226	0.0788222	0.0921122	0.127428	0.0213108	0.0307211	0.0283647	0.0491166	0.066687	0.0288373	0.0264906	0.0103146	0.0186508	0.0329087	0.0348484	0.0263038	0.0289977	0.0201591	0.0263792	0.0397305	0.0718471	0.0437569	0.0413097	0.0204079	2.93934
42	-15731.8	-15715.1	-16.727	0.101374	0.113177	0.0725437	0.0795379	0.0892805	0.100335	0.138536	0.0660414	0.126244	0.152206	0.100599	0.109806	0.0832458	0.144708	0.115137	0.0885595	0.0465604	0.092163	0.0834226	0.0729992	0.0927304	0.1148	0.148447	0.0156278	0.0358313	0.036936	0.0584209	0.0674038	0.0318547	0.0281224	0.0182427	0.0244225	0.0185534	0.0374102	0.0427743	0.0259845	0.0201591	0.0316461	0.0605433	0.0762767	0.0719792	0.0386598	0.0176558	3.09096
43	-15724.7	-15708.7	-16.0175	0.0794139	0.113594	0.061554	0.0685394	0.118971	0.0798942	0.122182	0.0734198	0.103051	0.1365	0.0926901	0.123374	0.0844493	0.154878	0.143729	0.0856305	0.0517818	0.0933131	0.0838329	0.081464	0.0670415	0.131367	0.109799	0.0315259	0.0238683	0.0312743	0.0505299	0.0696522	0.0299237	0.0125587	0.019868	0.0276758	0.0440502	0.0424094	0.0248869	0.0420719	0.0324699	0.0249663	0.047585	0.0805005	0.0514303	0.0378005	0.0344886	3.02001
44	-15723.1	-15707.1	-15.977	0.0786497	0.110951	0.0807246	0.091339	0.113612	0.0873368	0.143689	0.069954	0.113266	0.141395	0.0789747	0.122614	0.0680364	0.168813	0.140995	0.0856305	0.0562661	0.077212	0.0955964	0.0783071	0.064542	0.123125	0.120116	0.0349878	0.0306168	0.023742	0.0490825	0.0610208	0.0295785	0.0223098	0.0112697	0.023449	0.0494736	0.0339127	0.0293114	0.0328397	0.0170745	0.0225525	0.0505621	0.0732617	0.0391323	0.0383409	0.0322927	3.01596
45	-15728.2	-15711.4	-16.7913	0.115391	0.102834	0.0774065	0.086196	0.111653	0.109488	0.130095	0.0656701	0.0979775	0.14417	0.0864903	0.119835	0.0834847	0.153831	0.155044	0.0940391	0.0640181	0.103853	0.0625704	0.0770623	0.105042	0.0977213	0.142744	0.0266374	0.0274004	0.0205655	0.0365688	0.0648245	0.0129238	0.0299136	0.0229412	0.0133461	0.0563889	0.0480299	0.0227665	0.0362615	0.0197089	0.0180356	0.0508606	0.0761988	0.0587354	0.0370482	0.0316128	3.09739
46	-15726.8	-15711.4	-15.3435	0.0957975	0.0903908	0.0816078	0.0759809	0.11687	0.0864956	0.101488	0.0616353	0.127149	0.129812	0.0826323	0.110509	0.0779756	0.147241	0.120526	0.11607	0.067486	0.0943216	0.0592483	0.0736542	0.0929955	0.107141	0.135322	0.03362	0.022743	0.0182745	0.0574822	0.0615294	0.0156892	0.0195236	0.0177259	0.0237205	0.0297185	0.0324613	0.0383557	0.0276143	0.0147888	0.0381043	0.0398326	0.0785613	0.0502129	0.0460691	0.0342274	2.9526
47	-15722.6	-15706	-16.5702	0.0934098	0.10966	0.0877694	0.0841347	0.108344	0.0996552	0.121141	0.0816666	0.133943	0.128714	0.0955242	0.12617	0.0800389	0.16293	0.12816	0.0847287	0.0655891	0.0803961	0.0783237	0.0882014	0.0846381	0.0992387	0.135322	0.0343929	0.0191533	0.0279361	0.0493015	0.0434683	0.0211279	0.017247	0.0245899	0.0261728	0.0348955	0.0460912	0.0163086	0.0277679	0.0260806	0.0380406	0.0358607	0.0836436	0.066748	0.0396161	0.0391315	3.07527
48	-15722.5	-15706.8	-15.7603	0.0890299	0.111298	0.0858178	0.0890537	0.0870707	0.098051	0.137639	0.0751128	0.114136	0.153654	0.0942179	0.116626	0.090401	0.152581	0.114909	0.0773385	0.064393	0.0884259	0.0643382	0.0695166	0.0819559	0.10244	0.12067	0.0445425	0.0186291	0.020816	0.0487979	0.0652463	0.0216549	0.0170737	0.0158242	0.0249322	0.0294293	0.039077	0.0286152	0.0309951	0.0145617	0.032016	0.0452071	0.0820226	0.0455979	0.0399939	0.0505705	2.99428
